day,g10t,dryb,rad,rain,relh,sun,tmax,tmin,windrun
2011-11-13,11.3,11.2,546.3,0.0,94.0,5.9,14.7,9.9,232.0
2011-11-14,10.8,8.5,82.3,0.0,97.0,0.0,9.1,8.4,220.0
2011-11-15,10.1,8.5,504.1,0.0,93.0,5.1,11.0,6.7,212.0
2011-11-16,9.4,4.9,355.5,0.0,95.0,3.1,10.7,4.6,134.0
2011-11-17,9.9,10.7,253.2,0.4,97.0,2.2,13.0,4.9,173.0
2011-11-18,9.1,10.5,347.4,0.2,91.0,3.0,13.6,7.9,183.0
2011-11-19,9.3,8.0,385.7,0.4,97.0,3.9,11.9,5.1,110.0
2011-11-20,8.0,3.2,446.9,0.2,98.0,4.9,11.4,1.6,119.0
2011-11-21,8.5,7.1,216.6,0.8,99.0,0.9,9.7,3.2,149.0
2011-11-22,9.5,9.4,123.3,0.6,99.0,0.0,11.7,7.1,123.0
2011-11-23,7.5,2.2,333.4,0.4,96.0,3.9,8.6,-0.3,216.0
2011-11-24,8.5,8.5,247.0,0.2,97.0,2.0,12.4,2.2,325.0
2011-11-25,9.3,9.9,442.6,0.2,84.0,6.1,10.9,8.4,283.0
2011-11-26,7.8,7.8,304.8,0.0,84.0,2.8,12.8,4.6,505.0
2011-11-27,9.3,12.5,436.0,0.2,75.0,5.6,12.6,7.8,205.0
2011-11-28,6.1,0.1,198.3,0.8,98.0,0.0,12.0,-1.2,270.0
2011-11-29,8.8,10.9,111.7,4.3,89.0,0.3,12.5,0.1,365.0
2011-11-30,6.9,5.4,395.4,1.0,86.0,5.6,11.2,3.4,345.0
2011-12-01,8.3,9.4,234.2,0.8,79.0,1.4,10.1,5.4,120.0
2011-12-02,6.5,1.8,344.7,4.3,91.0,4.8,10.7,0.7,335.0
2011-12-03,7.8,9.3,411.2,0.0,76.0,5.2,10.7,1.8,277.0
2011-12-04,7.0,5.8,179.0,1.6,76.0,0.8,8.2,5.1,308.0
2011-12-05,5.6,3.0,301.3,0.0,71.0,5.0,5.7,1.6,346.0
2011-12-06,4.9,3.8,293.0,3.0,72.0,3.7,7.6,1.9,336.0
2011-12-07,5.5,6.1,406.0,0.2,59.0,6.3,7.8,2.7,380.0
2011-12-08,5.1,7.6,101.1,4.7,87.0,0.0,11.6,2.5,510.0
2011-12-09,5.3,3.6,385.6,0.2,65.0,6.3,6.8,2.4,254.0
2011-12-10,4.0,1.0,398.7,0.2,80.0,5.8,5.3,-1.4,183.0
2011-12-11,3.9,4.5,113.5,4.7,89.0,0.0,7.6,-0.3,242.0
2011-12-12,4.5,1.6,359.0,20.9,93.0,5.8,11.4,0.8,412.0
2011-12-13,6.1,5.6,272.7,3.7,69.0,3.7,5.9,1.6,343.0
2011-12-14,4.5,1.8,218.5,3.3,91.0,2.1,5.3,1.2,328.0
2011-12-15,4.2,4.8,264.8,8.7,71.0,3.8,7.4,1.1,314.0
2011-12-16,4.1,0.4,220.3,0.0,96.0,2.0,3.2,0.2,275.0
2011-12-17,3.4,2.1,293.8,2.2,85.0,4.0,4.5,-0.1,281.0
2011-12-18,3.0,0.9,204.1,0.4,84.0,2.3,3.5,-0.7,193.0
2011-12-19,2.5,-0.2,81.4,4.7,96.0,0.0,6.6,-3.2,243.0
2011-12-20,3.6,4.6,269.6,3.2,81.0,3.8,8.8,-0.2,227.0
2011-12-21,4.6,8.8,83.1,0.0,99.0,0.0,11.6,3.9,298.0
2011-12-22,5.8,9.2,320.6,0.0,87.0,5.0,11.3,8.8,283.0
2011-12-23,6.7,9.6,74.7,7.5,83.0,0.0,10.5,8.2,378.0
2011-12-24,4.9,3.8,138.1,0.2,78.0,0.3,9.6,2.3,323.0
2011-12-25,6.2,9.6,115.5,0.0,82.0,0.0,11.9,3.7,417.0
2011-12-26,7.6,10.8,140.1,0.0,92.0,0.4,12.1,9.6,358.0
2011-12-27,7.4,8.4,88.8,0.2,81.0,0.0,9.6,8.4,305.0
2011-12-28,7.3,9.4,176.1,0.0,84.0,1.5,9.6,7.0,419.0
2011-12-29,5.7,6.3,91.1,1.6,76.0,0.0,8.6,4.1,382.0
2011-12-30,5.4,4.5,132.0,5.9,77.0,0.3,10.9,4.0,286.0
2011-12-31,7.1,10.7,105.5,0.2,89.0,0.3,12.0,4.4,368.0
2012-01-01,7.9,10.5,135.3,3.7,89.0,0.2,11.5,10.1,280.0
2012-01-02,6.2,3.7,377.8,8.3,85.0,5.3,11.0,2.6,439.0
2012-01-03,6.5,11.0,130.7,12.0,89.0,1.2,11.6,3.0,541.0
2012-01-04,5.2,5.4,169.3,3.9,68.0,0.4,10.3,3.9,623.0
2012-01-05,6.6,8.5,307.0,1.8,61.0,4.0,8.9,5.1,423.0
2012-01-06,5.0,2.3,374.3,0.0,89.0,5.7,9.8,1.9,313.0
2012-01-07,6.3,7.8,264.1,0.0,69.0,2.2,9.0,2.2,280.0
2012-01-08,6.1,7.0,111.5,0.0,74.0,0.3,9.1,6.5,200.0
2012-01-09,6.0,8.3,197.1,0.0,86.0,1.1,11.0,5.5,220.0
2012-01-10,6.9,9.1,179.2,0.0,85.0,0.7,10.6,7.6,262.0
2012-01-11,6.4,6.5,300.1,0.0,91.0,3.3,11.3,5.2,312.0
2012-01-12,6.9,9.5,234.1,0.0,85.0,2.6,11.5,6.6,249.0
2012-01-13,5.0,1.4,354.8,0.2,96.0,5.3,5.2,0.7,93.0
2012-01-14,3.4,-2.7,489.5,0.2,95.0,7.1,4.9,-3.7,120.0
2012-01-15,2.9,0.2,471.8,0.0,85.0,7.1,5.1,-2.7,173.0
2012-01-16,2.4,-0.7,505.8,0.2,91.0,7.2,5.9,-2.2,114.0
2012-01-17,1.9,-3.2,315.5,1.4,97.0,3.8,7.6,-4.3,168.0
2012-01-18,2.2,7.6,62.6,7.5,99.0,0.0,11.2,-3.2,278.0
2012-01-19,5.4,6.2,318.1,0.8,97.0,3.0,9.2,6.1,364.0
2012-01-20,4.3,6.4,171.5,1.4,73.0,0.2,10.6,3.7,409.0
2012-01-21,5.9,9.7,281.7,0.2,86.0,1.9,11.8,6.4,421.0
2012-01-22,5.1,8.1,332.3,0.0,76.0,3.2,10.7,4.9,345.0
2012-01-23,4.9,4.8,252.9,1.6,79.0,0.9,7.7,3.8,201.0
2012-01-24,3.9,2.4,116.7,4.5,96.0,0.1,8.8,-0.3,168.0
2012-01-25,5.7,7.7,121.3,4.1,89.0,0.0,9.0,2.4,279.0
2012-01-26,6.1,5.6,417.9,1.0,92.0,4.0,7.7,5.2,258.0
2012-01-27,4.2,1.5,590.2,3.3,92.0,7.2,7.8,0.1,203.0
2012-01-28,4.3,2.6,311.5,0.0,95.0,1.6,5.9,1.1,181.0
2012-01-29,4.0,1.0,237.9,1.3,98.0,1.3,3.7,0.5,103.0
2012-01-30,3.6,0.5,236.9,0.6,91.0,1.2,2.5,-1.1,150.0
2012-01-31,3.3,0.1,144.1,0.0,86.0,0.1,1.2,-1.4,250.0
2012-02-01,2.3,-2.9,666.4,0.0,90.0,8.0,1.9,-3.7,311.0
2012-02-02,1.5,-2.7,708.0,0.0,93.0,8.0,0.5,-4.4,232.0
2012-02-03,1.0,-3.7,630.6,0.0,94.0,6.2,0.7,-6.4,126.0
2012-02-04,0.7,-5.1,521.0,14.3,95.0,5.7,0.6,-8.0,188.0
2012-02-05,0.8,-0.1,270.5,0.0,98.0,0.0,0.8,-5.1,98.0
2012-02-06,1.0,0.7,341.6,0.2,98.0,1.7,3.6,-0.1,93.0
2012-02-07,1.2,0.0,674.2,0.0,96.0,6.1,1.9,-0.4,235.0
2012-02-08,1.3,-1.5,167.0,0.0,82.0,0.0,-0.7,-5.8,194.0
2012-02-09,1.3,-2.5,343.5,2.7,95.0,1.2,-0.6,-2.7,113.0
2012-02-10,1.6,-1.4,478.9,0.0,94.0,4.4,-0.4,-3.0,112.0
2012-02-11,1.4,-10.4,909.0,0.0,84.0,8.6,0.8,-12.2,89.0
2012-02-12,1.2,-0.2,327.0,0.2,100.0,0.7,3.1,-11.2,178.0
2012-02-13,1.3,1.5,319.5,1.4,96.0,1.4,5.3,-0.2,295.0
2012-02-14,2.0,2.8,443.5,0.0,82.0,2.0,7.4,1.5,320.0
2012-02-15,3.2,6.4,547.5,0.0,73.0,3.4,10.1,2.8,296.0
2012-02-16,3.7,6.4,694.8,0.0,78.0,6.0,9.7,4.1,250.0
2012-02-17,4.4,7.9,534.9,0.0,92.0,3.8,11.9,5.4,339.0
2012-02-18,5.5,7.5,281.9,4.3,84.0,0.6,9.5,7.1,344.0
2012-02-19,3.5,1.6,987.0,0.0,81.0,8.3,5.7,0.0,189.0
2012-02-20,2.5,0.0,654.0,0.0,84.0,6.7,7.1,-3.7,276.0
2012-02-21,3.0,5.5,579.4,0.0,89.0,2.7,10.7,0.1,340.0
2012-02-22,4.8,7.4,188.4,1.4,86.0,0.0,12.5,5.5,384.0
2012-02-23,6.0,12.5,815.0,0.0,88.0,7.9,15.7,7.4,307.0
2012-02-24,6.6,9.4,533.6,0.0,91.0,2.1,13.0,8.2,200.0
2012-02-25,6.4,6.6,894.0,0.2,76.0,7.0,10.0,5.5,169.0
2012-02-26,4.9,4.4,919.0,0.0,92.0,6.4,11.9,1.7,153.0
2012-02-27,5.9,7.7,395.5,0.0,91.0,0.4,10.8,4.3,241.0
2012-02-28,7.0,9.7,337.2,0.0,92.0,0.0,11.0,7.8,166.0
2012-02-29,7.4,8.6,294.4,0.0,92.0,0.0,11.6,7.9,131.0
2012-03-01,6.5,6.0,984.0,0.2,98.0,7.6,13.8,1.0,95.0
2012-03-02,5.9,5.7,716.0,0.0,97.0,3.8,10.4,1.9,174.0
2012-03-03,7.2,8.8,670.4,3.7,90.0,4.0,13.6,5.6,233.0
2012-03-04,6.7,7.0,207.3,17.5,96.0,0.0,8.3,3.9,438.0
2012-03-05,5.1,4.7,1155.0,0.0,71.0,8.6,8.7,1.0,417.0
2012-03-06,4.7,2.8,504.4,0.4,82.0,1.6,8.0,0.9,252.0
2012-03-07,5.5,6.8,339.9,4.7,94.0,0.7,10.6,2.5,315.0
2012-03-08,4.6,5.2,1026.0,0.0,73.0,6.1,10.1,2.3,229.0
2012-03-09,5.7,7.7,378.8,0.0,79.0,0.4,10.1,4.6,273.0
2012-03-10,6.4,9.3,785.0,0.0,91.0,3.4,14.5,6.2,200.0
2012-03-11,6.3,9.1,1104.0,0.2,89.0,8.2,15.7,4.2,125.0
2012-03-12,6.4,5.1,915.0,0.2,98.0,5.3,11.3,2.3,106.0
2012-03-13,7.4,4.7,351.4,0.0,98.0,0.0,7.5,4.3,95.0
2012-03-14,7.1,4.6,970.0,0.2,87.0,6.4,11.5,3.6,115.0
2012-03-15,6.5,4.4,1333.0,0.0,97.0,9.1,14.6,-0.4,231.0
2012-03-16,7.8,7.6,318.0,0.2,77.0,0.0,8.2,4.5,267.0
2012-03-17,7.5,8.1,347.1,6.1,93.0,0.0,9.9,6.2,161.0
2012-03-18,6.5,5.0,737.0,0.2,87.0,4.3,7.2,1.2,176.0
2012-03-19,5.4,6.4,1538.0,0.2,70.0,10.5,12.2,-0.3,211.0
2012-03-20,6.1,9.1,1157.0,0.0,77.0,7.0,13.9,1.8,163.0
2012-03-21,6.9,8.2,1282.0,0.0,78.0,7.1,14.8,4.2,186.0
2012-03-22,7.0,9.5,1267.0,0.2,78.0,10.0,16.1,3.8,204.0
2012-03-23,7.3,9.9,1432.0,0.0,87.0,10.3,18.4,4.1,90.0
2012-03-24,7.7,10.9,1554.0,0.0,84.0,11.3,18.5,3.3,140.0
2012-03-25,7.6,9.0,1599.0,0.2,72.0,11.4,14.2,2.7,169.0
2012-03-26,7.6,9.7,1714.0,0.0,72.0,11.7,17.4,2.2,142.0
2012-03-27,7.2,11.3,1742.0,0.2,49.0,11.8,18.1,1.8,117.0
2012-03-28,7.5,13.8,1735.0,0.0,49.0,11.7,19.9,1.9,141.0
2012-03-29,8.2,11.8,1628.0,0.0,56.0,11.2,17.8,4.3,177.0
2012-03-30,8.5,9.4,1608.0,0.2,83.0,10.0,13.1,5.1,181.0
2012-03-31,8.7,8.1,546.2,0.0,81.0,0.1,9.8,4.5,238.0
2012-04-01,7.1,5.6,1823.0,0.0,68.0,10.8,12.1,-0.6,110.0
2012-04-02,7.5,8.4,1556.0,0.0,78.0,8.6,13.0,1.5,146.0
2012-04-03,8.4,9.6,978.0,3.7,74.0,2.8,12.3,4.5,165.0
2012-04-04,8.1,7.0,1289.0,0.6,81.0,5.8,10.2,0.8,293.0
2012-04-05,8.0,5.7,586.8,0.0,82.0,0.2,8.2,4.6,212.0
2012-04-06,6.1,6.0,1250.0,0.2,67.0,6.0,10.1,-3.9,213.0
2012-04-07,8.2,7.2,589.2,2.0,86.0,0.4,9.5,6.0,166.0
2012-04-08,8.1,8.7,496.7,3.3,96.0,0.1,12.2,4.8,249.0
2012-04-09,8.7,8.3,458.3,10.1,92.0,0.0,10.5,7.4,378.0
2012-04-10,8.2,8.3,1510.0,0.6,67.0,7.8,11.8,3.8,219.0
2012-04-11,7.4,7.9,1550.0,0.2,74.0,6.1,12.6,0.8,157.0
2012-04-12,8.0,8.3,1189.0,0.6,74.0,4.4,11.5,1.5,133.0
2012-04-13,8.3,6.5,1731.0,0.0,79.0,7.5,11.9,1.8,174.0
2012-04-14,8.6,6.8,1752.0,0.0,67.0,10.0,11.0,2.7,308.0
2012-04-15,7.8,6.0,1618.0,1.0,57.0,7.5,8.3,0.6,229.0
2012-04-16,6.7,6.5,1712.0,4.1,51.0,8.1,10.0,-2.5,237.0
2012-04-17,7.6,6.5,1318.0,3.2,95.0,4.6,13.2,4.2,326.0
2012-04-18,7.8,6.7,728.0,16.7,90.0,1.5,9.6,4.1,207.0
2012-04-19,8.4,7.8,989.0,4.9,90.0,2.6,10.9,5.4,209.0
2012-04-20,8.4,9.3,1194.0,17.5,76.0,6.3,11.5,4.3,155.0
2012-04-21,7.3,7.3,1742.0,1.4,73.0,7.6,12.4,0.2,221.0
2012-04-22,7.9,9.9,1813.0,1.4,68.0,8.4,13.5,1.9,246.0
2012-04-23,8.7,9.4,939.0,13.2,65.0,2.8,10.6,4.7,321.0
2012-04-24,8.4,6.3,1451.0,8.1,89.0,5.6,12.1,5.7,225.0
2012-04-25,8.5,6.0,731.0,13.8,92.0,2.4,11.6,4.3,352.0
2012-04-26,9.1,10.2,1441.0,6.9,76.0,4.9,12.8,6.0,400.0
2012-04-27,9.5,11.2,1289.0,7.3,72.0,4.1,13.6,8.1,249.0
2012-04-28,9.8,7.5,225.1,28.8,96.0,0.0,7.6,7.1,519.0
2012-04-29,7.8,5.9,526.9,5.3,94.0,2.5,14.1,4.3,312.0
2012-04-30,8.4,12.6,2190.0,13.8,60.0,10.7,16.9,5.9,342.0
2012-05-01,10.3,10.3,733.0,0.8,96.0,1.9,15.6,9.8,179.0
2012-05-02,10.6,8.2,691.4,17.1,94.0,0.7,13.3,8.0,309.0
2012-05-03,9.8,6.8,421.5,2.0,96.0,0.0,7.8,6.6,195.0
2012-05-04,9.4,6.2,502.2,1.2,92.0,0.1,8.4,5.4,280.0
2012-05-05,8.9,6.2,1159.0,0.0,64.0,1.9,8.6,3.6,261.0
2012-05-06,8.6,6.7,892.0,0.0,64.0,0.9,9.4,3.9,126.0
2012-05-07,8.2,9.4,1101.0,2.6,65.0,3.2,13.4,0.1,211.0
2012-05-08,9.9,11.6,1167.0,4.9,88.0,2.5,17.1,9.3,152.0
2012-05-09,10.9,10.1,472.2,8.1,96.0,0.0,15.9,8.5,297.0
2012-05-10,11.9,15.8,862.0,4.5,87.0,1.2,17.2,10.1,389.0
2012-05-11,11.7,12.6,2220.0,0.0,66.0,10.6,14.3,9.6,296.0
2012-05-12,10.4,8.6,2091.0,0.0,59.0,8.8,13.3,3.5,139.0
2012-05-13,10.2,12.5,2009.0,0.6,50.0,9.8,15.2,1.2,259.0
2012-05-14,10.8,7.2,773.0,7.5,91.0,0.9,11.7,5.3,237.0
2012-05-15,9.8,6.2,1286.0,2.4,83.0,4.1,10.5,4.2,238.0
2012-05-16,9.2,8.9,2065.0,0.2,66.0,8.3,12.8,1.3,152.0
2012-05-17,10.8,10.7,1594.0,0.0,57.0,6.0,13.5,5.8,237.0
2012-05-18,11.0,13.2,1158.0,0.0,66.0,2.9,15.7,7.9,179.0
2012-05-19,12.0,12.8,1432.0,0.2,78.0,3.3,14.8,10.9,288.0
2012-05-20,11.5,8.2,547.6,0.0,93.0,0.0,10.3,7.3,337.0
2012-05-21,11.0,9.5,1135.0,0.0,88.0,2.5,14.8,8.0,292.0
2012-05-22,11.9,12.6,2378.0,0.0,87.0,10.5,22.9,9.4,222.0
2012-05-23,13.6,15.2,2279.0,0.0,86.0,9.7,22.9,11.9,150.0
2012-05-24,14.8,14.8,2227.0,0.0,92.0,9.3,23.7,11.7,214.0
2012-05-25,15.7,20.0,2840.0,0.0,58.0,14.1,23.3,12.1,331.0
2012-05-26,15.4,20.6,2860.0,0.0,50.0,14.8,23.7,13.2,264.0
2012-05-27,15.2,19.9,2799.0,0.0,60.0,14.7,24.9,11.0,178.0
2012-05-28,15.4,20.4,2412.0,0.0,60.0,13.2,24.4,9.7,174.0
2012-05-29,15.8,13.5,1994.0,0.0,86.0,10.0,19.3,12.6,138.0
2012-05-30,16.3,18.3,2093.0,0.6,75.0,7.0,23.0,10.5,169.0
2012-05-31,16.4,15.4,1196.0,0.0,77.0,2.7,18.4,11.8,194.0
2012-06-01,16.2,17.2,1458.0,2.4,77.0,4.1,19.4,11.9,198.0
2012-06-02,15.4,11.3,1147.0,13.4,90.0,2.8,16.4,10.3,296.0
2012-06-03,13.9,9.3,365.2,23.8,96.0,0.0,10.3,9.1,329.0
2012-06-04,12.5,8.5,1671.0,0.6,81.0,5.4,13.3,6.2,142.0
2012-06-05,13.0,12.3,1126.0,6.5,66.0,1.1,14.8,4.2,230.0
2012-06-06,13.8,14.8,1636.0,5.9,75.0,5.4,17.3,10.9,216.0
2012-06-07,14.4,15.1,706.0,17.1,84.0,0.7,16.7,11.4,366.0
2012-06-08,13.7,11.8,793.0,3.5,91.0,0.2,13.3,11.4,472.0
2012-06-09,13.2,11.5,1334.0,0.0,68.0,3.7,16.0,9.7,204.0
2012-06-10,12.7,15.5,1592.0,35.1,59.0,5.9,17.3,4.8,210.0
2012-06-11,13.0,10.3,324.2,13.6,96.0,0.0,11.3,10.2,367.0
2012-06-12,12.5,10.4,729.0,0.0,83.0,0.4,13.9,9.2,135.0
2012-06-13,11.9,13.9,2101.0,0.0,55.0,7.8,17.3,4.1,133.0
2012-06-14,12.7,15.0,2105.0,4.5,60.0,9.3,17.2,5.3,303.0
2012-06-15,13.8,15.1,1968.0,5.7,71.0,6.7,17.4,10.9,315.0
2012-06-16,13.8,14.0,1428.0,0.2,65.0,3.2,17.1,10.5,372.0
2012-06-17,13.7,14.1,1767.0,4.3,70.0,5.3,18.7,11.2,151.0
2012-06-18,14.4,13.9,1694.0,0.0,76.0,5.1,18.0,10.5,159.0
2012-06-19,14.2,15.4,2459.0,0.0,63.0,10.4,19.5,8.2,102.0
2012-06-20,15.0,18.9,2197.0,8.1,60.0,9.3,20.8,8.4,233.0
2012-06-21,15.4,15.6,988.0,4.1,95.0,2.6,19.2,11.5,259.0
2012-06-22,14.9,12.5,1163.0,0.2,88.0,2.3,17.0,10.2,377.0
2012-06-23,14.3,15.0,1332.0,15.6,67.0,3.7,17.7,9.1,270.0
2012-06-24,14.2,14.7,1928.0,0.6,86.0,6.8,18.8,10.5,248.0
2012-06-25,14.5,15.7,2238.0,0.0,72.0,9.5,20.5,10.0,130.0
2012-06-26,16.1,17.8,1932.0,0.2,56.0,6.4,20.8,12.2,201.0
2012-06-27,17.3,18.6,1472.0,0.2,85.0,4.1,23.5,17.1,143.0
2012-06-28,17.7,21.5,2208.0,0.0,82.0,10.0,26.2,15.6,304.0
2012-06-29,17.4,15.8,1678.0,0.8,79.0,5.1,19.7,12.2,300.0
2012-06-30,17.1,15.8,2147.0,0.0,74.0,7.4,19.7,14.2,287.0
2012-07-01,16.2,13.9,1944.0,0.8,66.0,8.8,17.6,9.0,274.0
2012-07-02,16.0,13.6,726.0,5.1,90.0,0.5,17.0,11.8,223.0
2012-07-03,16.2,16.1,757.0,5.9,92.0,0.4,18.2,13.6,197.0
2012-07-04,16.6,16.9,1549.0,0.2,92.0,4.3,21.3,15.4,163.0
2012-07-05,17.3,17.6,1712.0,5.5,70.0,5.3,22.7,14.4,106.0
2012-07-06,17.6,14.5,752.0,4.7,96.0,1.3,17.6,14.4,154.0
2012-07-07,16.6,16.5,1204.0,23.6,78.0,2.7,17.4,11.1,170.0
2012-07-08,16.5,14.0,1111.0,6.5,95.0,2.1,18.1,13.1,154.0
2012-07-09,16.7,15.0,841.0,0.2,87.0,0.2,17.8,13.2,159.0
2012-07-10,16.6,14.0,1256.0,12.8,82.0,2.6,17.4,12.4,177.0
2012-07-11,16.2,15.2,1742.0,8.1,70.0,5.4,17.8,9.7,197.0
2012-07-12,15.6,14.4,1914.0,11.6,67.0,7.6,18.0,7.9,228.0
2012-07-13,16.3,14.9,1461.0,10.6,81.0,3.2,18.6,12.3,202.0
2012-07-14,16.4,12.4,738.0,7.9,95.0,0.9,16.3,12.3,143.0
2012-07-15,15.6,14.1,1842.0,0.4,65.0,7.4,17.3,10.5,230.0
2012-07-16,15.9,15.2,663.8,2.2,84.0,0.1,17.8,11.2,326.0
2012-07-17,15.5,17.7,1736.0,0.0,75.0,7.1,21.5,13.3,270.0
2012-07-18,16.6,15.7,879.0,3.9,85.0,1.2,18.0,14.0,291.0
2012-07-19,15.9,16.9,1384.0,0.0,71.0,3.8,18.3,12.4,164.0
2012-07-20,16.0,13.8,1130.0,2.2,85.0,1.2,16.2,9.6,148.0
2012-07-21,15.7,14.7,2266.0,0.0,69.0,9.6,19.2,9.6,105.0
2012-07-22,16.6,17.8,2407.0,0.0,57.0,12.1,22.4,10.3,188.0
2012-07-23,16.9,19.5,2627.0,0.2,60.0,14.5,26.0,11.0,157.0
2012-07-24,17.4,21.9,2571.0,0.2,52.0,14.4,27.7,11.8,93.0
2012-07-25,18.3,23.3,2546.0,0.0,54.0,13.4,28.0,13.0,186.0
2012-07-26,18.7,20.0,2473.0,0.0,58.0,12.9,25.8,13.1,132.0
2012-07-27,18.9,18.0,1527.0,0.0,85.0,4.4,23.3,12.8,184.0
2012-07-28,18.1,16.0,1909.0,0.0,61.0,6.6,20.1,12.9,190.0
2012-07-29,17.1,17.0,1824.0,8.1,61.0,8.2,18.5,8.2,179.0
2012-07-30,16.0,14.7,2170.0,6.9,63.0,9.3,19.0,6.8,203.0
2012-07-31,16.4,13.5,824.0,0.8,93.0,0.8,19.3,10.2,173.0
2012-08-01,17.0,18.7,1301.0,1.0,74.0,3.8,21.8,13.5,206.0
2012-08-02,17.1,16.9,1564.0,5.3,73.0,5.6,20.7,13.6,209.0
2012-08-03,17.0,17.0,1695.0,1.8,77.0,6.2,21.2,11.3,199.0
2012-08-04,17.2,17.1,1578.0,2.0,79.0,5.5,20.5,12.9,180.0
2012-08-05,17.0,15.6,1712.0,1.0,83.0,5.0,20.4,11.4,137.0
2012-08-06,17.3,15.7,1492.8,2.7,82.0,,20.7,11.9,140.0
2012-08-07,16.4,15.3,994.0,2.1,84.0,1.4,19.4,9.1,175.0
2012-08-08,17.1,17.2,1345.0,0.0,87.0,5.0,22.6,13.9,119.0
2012-08-09,16.6,20.4,1987.0,0.0,62.0,10.5,24.3,10.8,96.0
2012-08-10,16.9,19.9,2229.0,0.0,65.0,13.1,25.1,10.8,141.0
2012-08-11,17.6,18.7,1889.0,0.0,74.0,9.7,21.7,11.5,267.0
2012-08-12,17.3,19.4,1730.0,0.0,75.0,7.1,25.2,13.5,162.0
2012-08-13,17.8,18.5,1089.0,0.2,75.0,1.6,21.7,14.0,172.0
2012-08-14,18.1,19.0,1724.0,0.0,75.0,7.1,23.6,16.3,182.0
2012-08-15,18.2,20.4,682.4,1.0,78.0,1.8,21.8,15.6,260.0
2012-08-16,17.1,18.9,1476.0,0.0,66.0,5.2,21.1,14.6,238.0
2012-08-17,17.5,18.5,1515.0,0.0,86.0,5.4,25.9,16.3,200.0
2012-08-18,17.8,23.9,2031.0,0.0,58.0,11.4,28.0,16.6,166.0
2012-08-19,18.3,23.9,1689.0,0.0,68.0,10.0,28.3,16.1,145.0
2012-08-20,18.4,18.1,1129.0,0.0,86.0,4.6,23.6,14.8,136.0
2012-08-21,17.6,18.3,1114.0,0.8,75.0,3.2,21.2,12.8,205.0
2012-08-22,16.8,16.3,1483.0,0.0,72.0,8.0,21.3,10.6,221.0
2012-08-23,16.2,17.2,1329.0,0.0,68.0,4.2,19.9,10.2,123.0
2012-08-24,16.5,16.1,1150.0,6.0,74.0,2.8,19.3,11.5,189.0
2012-08-25,16.8,16.4,1139.0,21.8,90.0,3.4,21.5,14.5,263.0
2012-08-26,16.4,15.7,1460.0,0.0,73.0,5.4,20.1,13.2,157.0
2012-08-27,15.8,17.2,919.0,2.3,70.0,3.1,19.8,10.3,217.0
2012-08-28,16.1,17.1,1487.0,0.2,74.0,7.0,21.6,12.5,208.0
2012-08-29,16.1,17.1,625.9,6.2,78.0,1.7,19.0,13.3,200.0
2012-08-30,15.4,14.4,866.0,0.4,90.0,2.5,15.1,11.7,272.0
2012-08-31,13.4,12.1,1833.0,0.0,55.0,9.8,17.8,6.1,159.0
2012-09-01,15.2,15.0,1089.0,0.0,82.0,4.7,22.1,11.5,191.0
2012-09-02,15.3,16.1,767.0,0.2,86.0,0.9,19.2,10.2,138.0
2012-09-03,15.6,16.3,1783.0,0.2,76.0,10.0,23.3,11.4,124.0
2012-09-04,16.0,17.6,1399.0,0.0,72.0,6.5,22.9,10.7,201.0
2012-09-05,15.4,14.5,1912.0,0.0,59.0,11.8,18.5,10.0,149.0
2012-09-06,14.3,15.1,1678.0,0.0,59.0,10.9,20.4,5.3,180.0
2012-09-07,14.6,17.4,1819.0,0.0,49.0,11.8,24.8,8.2,144.0
2012-09-08,14.7,18.1,1734.0,0.0,64.0,10.8,25.1,8.0,88.0
2012-09-09,14.5,18.5,1594.0,0.2,56.0,9.6,26.1,6.8,266.0
2012-09-10,16.1,17.6,861.0,0.8,73.0,2.3,19.5,14.8,305.0
2012-09-11,15.7,14.7,1386.0,0.0,59.0,7.3,17.2,13.0,228.0
2012-09-12,13.7,11.9,1118.0,3.9,70.0,4.4,17.8,5.2,246.0
2012-09-13,13.2,11.5,1543.0,0.0,72.0,8.5,17.7,5.5,322.0
2012-09-14,14.6,16.6,1187.0,0.0,70.0,5.2,19.0,11.5,232.0
2012-09-15,13.5,14.8,1545.0,0.2,68.0,9.9,20.2,6.7,181.0
2012-09-16,14.3,13.7,918.0,0.2,84.0,3.4,18.2,9.9,233.0
2012-09-17,14.4,14.9,1042.0,0.0,56.0,4.2,17.4,10.8,230.0
2012-09-18,13.5,13.2,1450.0,0.0,65.0,8.4,16.3,8.1,267.0
2012-09-19,12.5,10.9,1150.0,0.0,66.0,5.8,16.0,6.2,188.0
2012-09-20,12.1,11.3,941.0,0.0,77.0,3.5,16.5,5.2,170.0
2012-09-21,12.7,11.9,627.4,1.2,76.0,0.6,15.9,8.8,191.0
2012-09-22,11.7,9.0,1414.0,0.0,77.0,8.8,14.2,4.0,136.0
2012-09-23,11.6,10.4,226.1,18.9,78.0,0.0,13.5,5.0,277.0
2012-09-24,12.4,13.5,337.3,6.0,99.0,1.0,14.7,9.3,326.0
2012-09-25,11.4,12.6,1171.0,0.4,69.0,7.3,15.7,7.8,250.0
2012-09-26,11.9,11.9,743.0,4.5,88.0,3.1,14.5,9.4,166.0
2012-09-27,12.5,11.5,1122.0,0.6,83.0,5.2,15.6,9.2,176.0
